# Inference results of [image_id, x1y1wh, score, label]
494.0000,0.0000,0.0000,71.0577,64.6755,0.5599,19.0000
494.0000,91.8029,49.5553,75.2043,170.9255,0.4152,8.0000
494.0000,293.0649,95.8654,96.5625,193.6899,0.2915,8.0000
494.0000,97.4279,65.3966,66.3702,80.7452,0.2694,8.0000
463.0000,114.3990,128.2091,292.8365,137.0072,0.6241,7.0000
320.0000,44.4952,30.3125,402.9928,323.9904,0.3077,7.0000
441.0000,26.9952,117.3197,31.3462,91.4904,0.6247,14.0000
441.0000,0.9856,111.2260,27.6683,103.6779,0.6246,14.0000
441.0000,40.4928,12.4519,402.9928,252.3317,0.4982,5.0000
441.0000,7.5601,111.2260,31.3582,103.6779,0.4371,14.0000
441.0000,16.6947,111.0216,35.5288,103.6779,0.3747,14.0000
441.0000,467.8125,128.7740,32.1875,29.7115,0.2901,6.0000
441.0000,398.6298,60.0240,96.5745,91.4904,0.2892,5.0000
28.0000,94.3389,109.2163,258.4375,137.0072,0.5416,0.0000
472.0000,5.4688,37.4519,122.0793,94.1587,0.6454,6.0000
472.0000,265.0120,30.0601,234.9880,136.9952,0.5625,6.0000
472.0000,101.6947,20.9495,201.2620,83.1010,0.4361,6.0000
472.0000,132.7885,77.0673,109.4231,133.1250,0.3530,14.0000
472.0000,93.8822,69.3149,177.6202,137.0072,0.3236,6.0000
472.0000,87.2115,60.2284,66.3702,91.4904,0.2914,6.0000
472.0000,85.0841,174.3269,156.7548,120.9015,0.2720,1.0000
374.0000,173.8678,282.3918,156.7428,106.6947,0.7030,17.0000
374.0000,86.5721,267.4519,51.6827,71.2620,0.5406,8.0000
475.0000,133.3654,169.4832,331.8269,136.9952,0.6041,6.0000
475.0000,394.4471,160.0841,24.4110,43.2211,0.4581,14.0000
475.0000,459.6875,137.1514,31.3462,91.4904,0.4368,14.0000
475.0000,451.6707,131.0577,31.3582,103.6779,0.3330,14.0000
425.0000,42.4279,264.0240,58.5697,29.7115,0.6869,6.0000
425.0000,117.6202,265.6707,45.6130,20.4086,0.6034,6.0000
425.0000,178.0769,236.0312,96.5745,43.2211,0.5091,5.0000
425.0000,111.4784,267.6659,40.2644,18.0168,0.3741,6.0000
153.0000,105.4385,115.1038,341.4231,274.4885,0.7704,12.0000
244.0000,175.1202,197.5240,21.5505,62.8846,0.6456,14.0000
244.0000,242.1755,191.3942,27.6683,80.7452,0.6039,14.0000
244.0000,28.7139,202.8245,66.3702,150.8414,0.5829,14.0000
244.0000,80.8293,185.1923,40.2644,150.8533,0.5623,14.0000
244.0000,14.8678,199.7236,21.5505,62.8846,0.4992,14.0000
244.0000,249.8077,198.8101,24.4231,80.7452,0.4581,14.0000
244.0000,20.0481,195.3365,24.4111,71.2620,0.4370,14.0000
244.0000,51.9952,195.8894,19.0144,29.6995,0.3308,14.0000
244.0000,19.0144,197.5601,27.6683,103.6779,0.2910,14.0000
244.0000,53.5096,191.5625,16.7788,23.1250,0.2653,14.0000
449.0000,149.8918,161.8149,75.2163,38.1490,0.7286,6.0000
449.0000,4.4351,257.2356,16.7788,43.2212,0.5195,14.0000
293.0000,61.0938,292.8245,51.6947,117.4760,0.5413,4.0000
293.0000,0.7091,273.5938,40.2524,117.4760,0.5201,4.0000
293.0000,280.5048,236.0216,75.2043,248.7020,0.3536,4.0000
